id,name,sku,current_price,list_price,discount_percentage,discount_label,product_url,image_url,specifications,all_specifications,images
bul994-bulto-klipx-15-6-square-shield-reversible-blue-kns-220bl-24229,"BULTO KLIPX 15.6"" SQUARE SHIELD REVERSIBLE BLUE (KNS-220BL)",BUL994,637.2,637.2,,,https://www.cecomsa.com/shop/bul994-bulto-klipx-15-6-square-shield-reversible-blue-kns-220bl-24229?page=24,https://www.cecomsa.com/web/image/product.template/24229/image_256/%5BBUL994%5D%20BULTO%20KLIPX%2015.6%22%20SQUARE%20SHIELD%20REVERSIBLE%20BLUE%20%28KNS-220BL%29?unique=530f36d,"{'Marca': 'KLIPX', 'Color': 'BLUE', 'Soporte en CS': '1 AÑO', 'Soporte en Partes': '1 AÑO', 'Soporte en Proveedor': '1 AÑO', 'Número de Parte': 'KNS-220BL'}","{'MARCA': 'KLIPX', 'NÚMERO DE PARTE': 'KNS-220BL', 'MODELO': 'SQUARE SHIELD', 'COLOR': 'BLUE', 'MATERIAL': 'POLIESTER', 'SOPORTE EN CS': '1 AÑO', 'SOPORTE EN PARTES': '1 AÑO', 'SOPORTE EN PROVEEDOR': '1 AÑO', 'TAMAÑO': '15.6""'}",['https://www.cecomsa.com/web/image/product.product/27794/image_1024/%5BBUL994%5D%20BULTO%20KLIPX%2015.6%22%20SQUARE%20SHIELD%20REVERSIBLE%20BLUE%20%28KNS-220BL%29?unique=530f36d']
bul749-bulto-klipx-15-6-kolours-reversible-black-blue-kns-415bl-24228,"BULTO KLIPX 15.6"" KOLOURS REVERSIBLE BLACK/BLUE (KNS-415BL)",BUL749,495.6,495.6,,,https://www.cecomsa.com/shop/bul749-bulto-klipx-15-6-kolours-reversible-black-blue-kns-415bl-24228?page=24,https://www.cecomsa.com/web/image/product.template/24228/image_256/%5BBUL749%5D%20BULTO%20KLIPX%2015.6%22%20KOLOURS%20REVERSIBLE%20BLACK-BLUE%20%28KNS-415BL%29?unique=530f36d,"{'Marca': 'KLIPX', 'Color': 'BLUE', 'Soporte en CS': '1 AÑO', 'Soporte en Partes': '1 AÑO', 'Soporte en Proveedor': '1 AÑO', 'Número de Parte': 'KNS-415BL'}","{'MARCA': 'KLIPX', 'NÚMERO DE PARTE': 'KNS-415BL', 'MODELO': 'KOLOURS', 'COLOR': 'BLUE', 'MATERIAL': 'NEOPRENO', 'SOPORTE EN CS': '1 AÑO', 'SOPORTE EN PARTES': '1 AÑO', 'SOPORTE EN PROVEEDOR': '1 AÑO', 'TAMAÑO': '15.6""'}",['https://www.cecomsa.com/web/image/product.product/27793/image_1024/%5BBUL749%5D%20BULTO%20KLIPX%2015.6%22%20KOLOURS%20REVERSIBLE%20BLACK-BLUE%20%28KNS-415BL%29?unique=530f36d']
bul886-bulto-klipx-15-6-neoshield-black-kns-330-24227,"BULTO KLIPX 15.6"" NEOSHIELD BLACK (KNS-330)",BUL886,873.2,873.2,,,https://www.cecomsa.com/shop/bul886-bulto-klipx-15-6-neoshield-black-kns-330-24227?page=24,https://www.cecomsa.com/web/image/product.template/24227/image_256/%5BBUL886%5D%20BULTO%20KLIPX%2015.6%22%20NEOSHIELD%20BLACK%20%28KNS-330%29?unique=530f36d,"{'Marca': 'KLIPX', 'Color': 'BLACK', 'Soporte en CS': '1 AÑO', 'Soporte en Partes': '1 AÑO', 'Soporte en Proveedor': '1 AÑO', 'Número de Parte': 'KNS-330'}","{'MARCA': 'KLIPX', 'NÚMERO DE PARTE': 'KNS-330', 'MODELO': 'NEOSHIELD', 'COLOR': 'BLACK', 'SOPORTE EN CS': '1 AÑO', 'SOPORTE EN PARTES': '1 AÑO', 'SOPORTE EN PROVEEDOR': '1 AÑO', 'TAMAÑO': '15.6""'}",['https://www.cecomsa.com/web/image/product.product/27792/image_1024/%5BBUL886%5D%20BULTO%20KLIPX%2015.6%22%20NEOSHIELD%20BLACK%20%28KNS-330%29?unique=530f36d']
bul993-bulto-klipx-15-6-backpack-monaco-pink-knb-426pk-24226,"BULTO KLIPX 15.6""  BACKPACK  MONACO PINK (KNB-426PK)",BUL993,1180.0,1180.0,,,https://www.cecomsa.com/shop/bul993-bulto-klipx-15-6-backpack-monaco-pink-knb-426pk-24226?page=24,https://www.cecomsa.com/web/image/product.template/24226/image_256/%5BBUL993%5D%20BULTO%20KLIPX%2015.6%22%20%20BACKPACK%20%20MONACO%20PINK%20%28KNB-426PK%29?unique=530f36d,"{'Marca': 'KLIPX', 'Color': 'PINK', 'Soporte en CS': '1 AÑO', 'Soporte en Partes': '1 AÑO', 'Soporte en Proveedor': '1 AÑO', 'Número de Parte': 'KNB-426PK'}","{'MARCA': 'KLIPX', 'NÚMERO DE PARTE': 'KNB-426PK', 'MODELO': 'MONACO', 'COLOR': 'PINK', 'MATERIAL': 'NYLON', 'SOPORTE EN CS': '1 AÑO', 'SOPORTE EN PARTES': '1 AÑO', 'SOPORTE EN PROVEEDOR': '1 AÑO', 'TAMAÑO': '15.6""'}",['https://www.cecomsa.com/web/image/product.product/27791/image_1024/%5BBUL993%5D%20BULTO%20KLIPX%2015.6%22%20%20BACKPACK%20%20MONACO%20PINK%20%28KNB-426PK%29?unique=530f36d']
bul1013-bulto-klipx-15-6-kx-neoactive-notebook-sleeve-blue-kns-120bl-24223,"BULTO KLIPX 15.6"" KX NEOACTIVE NOTEBOOK SLEEVE BLUE (KNS-120BL)",BUL1013,578.2,578.2,,,https://www.cecomsa.com/shop/bul1013-bulto-klipx-15-6-kx-neoactive-notebook-sleeve-blue-kns-120bl-24223?page=24,https://www.cecomsa.com/web/image/product.template/24223/image_256/%5BBUL1013%5D%20BULTO%20KLIPX%2015.6%22%20KX%20NEOACTIVE%20NOTEBOOK%20SLEEVE%20BLUE%20%28KNS-120BL%29?unique=530f36d,"{'Marca': 'KLIPX', 'Color': 'BLUE', 'Soporte en CS': '1 AÑO', 'Soporte en Partes': '1 AÑO', 'Soporte en Proveedor': '1 AÑO', 'Número de Parte': 'KNS-120BL'}","{'MARCA': 'KLIPX', 'NÚMERO DE PARTE': 'KNS-120BL', 'MODELO': 'NEOACTIVE', 'COLOR': 'BLUE', 'MATERIAL': 'POLIESTER', 'SOPORTE EN CS': '1 AÑO', 'SOPORTE EN PARTES': '1 AÑO', 'SOPORTE EN PROVEEDOR': '1 AÑO', 'TAMAÑO': '15.6""'}",['https://www.cecomsa.com/web/image/product.product/27788/image_1024/%5BBUL1013%5D%20BULTO%20KLIPX%2015.6%22%20KX%20NEOACTIVE%20NOTEBOOK%20SLEEVE%20BLUE%20%28KNS-120BL%29?unique=530f36d']
bul874-bulto-klipx-15-6-briefcase-classic-essential-black-knc-025-24220,"BULTO KLIPX 15.6"" BRIEFCASE CLASSIC ESSENTIAL BLACK (KNC-025)",BUL874,1050.2,1050.2,,,https://www.cecomsa.com/shop/bul874-bulto-klipx-15-6-briefcase-classic-essential-black-knc-025-24220?page=25,https://www.cecomsa.com/web/image/product.template/24220/image_256/%5BBUL874%5D%20BULTO%20KLIPX%2015.6%22%20BRIEFCASE%20CLASSIC%20ESSENTIAL%20BLACK%20%28KNC-025%29?unique=530f36d,"{'Marca': 'KLIPX', 'Color': 'BLACK', 'Soporte en CS': '1 AÑO', 'Soporte en Partes': '1 AÑO', 'Soporte en Proveedor': '1 AÑO', 'Número de Parte': 'KNC-025'}","{'MARCA': 'KLIPX', 'NÚMERO DE PARTE': 'KNC-025', 'MODELO': 'CLASSIC LITE', 'COLOR': 'BLACK', 'MATERIAL': 'NYLON', 'SOPORTE EN CS': '1 AÑO', 'SOPORTE EN PARTES': '1 AÑO', 'SOPORTE EN PROVEEDOR': '1 AÑO', 'TAMAÑO': '15.6""'}",['https://www.cecomsa.com/web/image/product.product/27785/image_1024/%5BBUL874%5D%20BULTO%20KLIPX%2015.6%22%20BRIEFCASE%20CLASSIC%20ESSENTIAL%20BLACK%20%28KNC-025%29?unique=530f36d']
bul999-bulto-klipx-15-6-backpack-pioneer-black-knb-583-24219,"BULTO KLIPX 15.6"" BACKPACK PIONEER BLACK (KNB-583)",BUL999,1569.4,1569.4,,,https://www.cecomsa.com/shop/bul999-bulto-klipx-15-6-backpack-pioneer-black-knb-583-24219?page=25,https://www.cecomsa.com/web/image/product.template/24219/image_256/%5BBUL999%5D%20BULTO%20KLIPX%2015.6%22%20BACKPACK%20PIONEER%20BLACK%20%28KNB-583%29?unique=530f36d,"{'Marca': 'KLIPX', 'Color': 'BLACK', 'Soporte en CS': '1 AÑO', 'Soporte en Partes': '1 AÑO', 'Soporte en Proveedor': '1 AÑO', 'Número de Parte': 'KLB-450BK'}","{'MARCA': 'KLIPX', 'NÚMERO DE PARTE': 'KLB-450BK', 'MODELO': 'AMALFI', 'COLOR': 'BLACK', 'MATERIAL': 'NYLON', 'SOPORTE EN CS': '1 AÑO', 'SOPORTE EN PARTES': '1 AÑO', 'SOPORTE EN PROVEEDOR': '1 AÑO', 'TAMAÑO': '15.6""'}",['https://www.cecomsa.com/web/image/product.product/27784/image_1024/%5BBUL999%5D%20BULTO%20KLIPX%2015.6%22%20BACKPACK%20PIONEER%20BLACK%20%28KNB-583%29?unique=530f36d']
bul757-bulto-dell-16-briefcase-ecoloop-pro-slim-black-po-bc-15-20-cc5623-24212,"BULTO DELL 16"" BRIEFCASE ECOLOOP PRO SLIM BLACK (PO-BC-15-20)(CC5623)",BUL757,3315.8,3315.8,,,https://www.cecomsa.com/shop/bul757-bulto-dell-16-briefcase-ecoloop-pro-slim-black-po-bc-15-20-cc5623-24212?page=25,https://www.cecomsa.com/web/image/product.template/24212/image_256/%5BBUL757%5D%20BULTO%20DELL%2016%22%20BRIEFCASE%20ECOLOOP%20PRO%20SLIM%20BLACK%20%28PO-BC-15-20%29%28CC5623%29?unique=530f36d,"{'Marca': 'DELL', 'Color': 'BLACK', 'Soporte en CS': '1 AÑO', 'Soporte en Partes': '1 AÑO', 'Soporte en Proveedor': '1 AÑO', 'Número de Parte': 'PO-BC-15-20'}","{'MARCA': 'DELL', 'NÚMERO DE PARTE': 'PO-BC-15-20', 'COLOR': 'BLACK', 'MATERIAL': 'POLIESTER', 'SOPORTE EN CS': '1 AÑO', 'SOPORTE EN PARTES': '1 AÑO', 'SOPORTE EN PROVEEDOR': '1 AÑO', 'TAMAÑO': '16""'}",['https://www.cecomsa.com/web/image/product.product/27777/image_1024/%5BBUL757%5D%20BULTO%20DELL%2016%22%20BRIEFCASE%20ECOLOOP%20PRO%20SLIM%20BLACK%20%28PO-BC-15-20%29%28CC5623%29?unique=530f36d']
bul754-bulto-dell-15-briefcase-ecoloop-pro-slim-black-cc5624s-460-bdqz-24203,"BULTO DELL 15"" BRIEFCASE ECOLOOP PRO SLIM BLACK (CC5624S) (460-BDQZ)",BUL754,4059.2,4059.2,,,https://www.cecomsa.com/shop/bul754-bulto-dell-15-briefcase-ecoloop-pro-slim-black-cc5624s-460-bdqz-24203?page=25,https://www.cecomsa.com/web/image/product.template/24203/image_256/%5BBUL754%5D%20BULTO%20DELL%2015%22%20BRIEFCASE%20ECOLOOP%20PRO%20SLIM%20BLACK%20%28CC5624S%29%20%28460-BDQZ%29?unique=530f36d,"{'Marca': 'DELL', 'Color': 'BLACK', 'Soporte en CS': '1 AÑO', 'Soporte en Partes': '1 AÑO', 'Soporte en Proveedor': '1 AÑO', 'Número de Parte': '460-BDQZ'}","{'MARCA': 'DELL', 'NÚMERO DE PARTE': '460-BDQZ', 'MODELO': 'ECOLOOP PRO SLIM', 'COLOR': 'BLACK', 'MATERIAL': 'NYLON', 'SOPORTE EN CS': '1 AÑO', 'SOPORTE EN PARTES': '1 AÑO', 'SOPORTE EN PROVEEDOR': '1 AÑO', 'TAMAÑO': '15""'}",['https://www.cecomsa.com/web/image/product.product/27768/image_1024/%5BBUL754%5D%20BULTO%20DELL%2015%22%20BRIEFCASE%20ECOLOOP%20PRO%20SLIM%20BLACK%20%28CC5624S%29%20%28460-BDQZ%29?unique=530f36d']
bas199-base-klipx-podium-para-notebook-stand-15-6-aluminum-kas-001-24194,"BASE KLIPX  PODIUM PARA NOTEBOOK STAND 15.6"" ALUMINUM (KAS-001)",BAS199,1510.4,1510.4,,,https://www.cecomsa.com/shop/bas199-base-klipx-podium-para-notebook-stand-15-6-aluminum-kas-001-24194?page=25,https://www.cecomsa.com/web/image/product.template/24194/image_256/%5BBAS199%5D%20BASE%20KLIPX%20%20PODIUM%20PARA%20NOTEBOOK%20STAND%2015.6%22%20ALUMINUM%20%28KAS-001%29?unique=530f36d,"{'Marca': 'KLIPX', 'Color': 'SILVER', 'Soporte en CS': '1 AÑO', 'Soporte en Partes': '1 AÑO', 'Soporte en Proveedor': '1 AÑO', 'Número de Parte': 'KAS-001'}","{'MARCA': 'KLIPX', 'NÚMERO DE PARTE': 'KAS-001', 'MODELO': 'PODIUM', 'COLOR': 'SILVER', 'SOPORTE EN CS': '1 AÑO', 'SOPORTE EN PARTES': '1 AÑO', 'SOPORTE EN PROVEEDOR': '1 AÑO', 'TAMAÑO': '15.6""'}",['https://www.cecomsa.com/web/image/product.product/27759/image_1024/%5BBAS199%5D%20BASE%20KLIPX%20%20PODIUM%20PARA%20NOTEBOOK%20STAND%2015.6%22%20ALUMINUM%20%28KAS-001%29?unique=530f36d']
bas241-base-dell-vesa-mount-con-adaptor-box-para-micro-chassis-452-bder-24191,BASE DELL VESA MOUNT CON ADAPTOR BOX PARA MICRO CHASSIS (452-BDER),BAS241,3186.0,3186.0,,,https://www.cecomsa.com/shop/bas241-base-dell-vesa-mount-con-adaptor-box-para-micro-chassis-452-bder-24191?page=25,https://www.cecomsa.com/web/image/product.template/24191/image_256/%5BBAS241%5D%20BASE%20DELL%20VESA%20MOUNT%20CON%20ADAPTOR%20BOX%20PARA%20MICRO%20CHASSIS%20%28452-BDER%29?unique=530f36d,"{'Marca': 'DELL', 'Color': 'BLACK', 'Soporte en CS': '1 AÑO', 'Soporte en Partes': '1 AÑO', 'Soporte en Proveedor': '1 AÑO', 'Número de Parte': '452-BDER'}","{'MARCA': 'DELL', 'NÚMERO DE PARTE': '452-BDER', 'COLOR': 'BLACK', 'SOPORTE EN CS': '1 AÑO', 'SOPORTE EN PARTES': '1 AÑO', 'SOPORTE EN PROVEEDOR': '1 AÑO'}",['https://www.cecomsa.com/web/image/product.product/27749/image_1024/%5BBAS241%5D%20BASE%20DELL%20VESA%20MOUNT%20CON%20ADAPTOR%20BOX%20PARA%20MICRO%20CHASSIS%20%28452-BDER%29?unique=530f36d']
bas302-base-dell-para-micro-form-factor-vertical-desk-stands-6xdgw-24185,BASE DELL PARA MICRO FORM FACTOR VERTICAL DESK STANDS (6XDGW),BAS302,2324.6,2324.6,,,https://www.cecomsa.com/shop/bas302-base-dell-para-micro-form-factor-vertical-desk-stands-6xdgw-24185?page=25,https://www.cecomsa.com/web/image/product.template/24185/image_256/%5BBAS302%5D%20BASE%20DELL%20PARA%20MICRO%20FORM%20FACTOR%20VERTICAL%20DESK%20STANDS%20%286XDGW%29?unique=530f36d,"{'Marca': 'DELL', 'Color': 'BLACK', 'Soporte en CS': '1 AÑO', 'Soporte en Partes': '1 AÑO', 'Soporte en Proveedor': '1 AÑO', 'Número de Parte': '6XDGW'}","{'MARCA': 'DELL', 'NÚMERO DE PARTE': '6XDGW', 'COLOR': 'BLACK', 'MATERIAL': 'PLASTICO', 'SOPORTE EN CS': '1 AÑO', 'SOPORTE EN PARTES': '1 AÑO', 'SOPORTE EN PROVEEDOR': '1 AÑO'}",['https://www.cecomsa.com/web/image/product.product/27743/image_1024/%5BBAS302%5D%20BASE%20DELL%20PARA%20MICRO%20FORM%20FACTOR%20VERTICAL%20DESK%20STANDS%20%286XDGW%29?unique=530f36d']
bas242-base-dell-dual-para-monitor-arm-mda20-4482-bbdl-24183,BASE DELL DUAL PARA MONITOR ARM MDA20 (4482-BBDL),BAS242,32520.8,32520.8,,,https://www.cecomsa.com/shop/bas242-base-dell-dual-para-monitor-arm-mda20-4482-bbdl-24183?page=25,https://www.cecomsa.com/web/image/product.template/24183/image_256/%5BBAS242%5D%20BASE%20DELL%20DUAL%20PARA%20MONITOR%20ARM%20MDA20%20%284482-BBDL%29?unique=530f36d,"{'Marca': 'DELL', 'Color': 'BLACK', 'Soporte en CS': '1 AÑO', 'Soporte en Partes': '1 AÑO', 'Soporte en Proveedor': '1 AÑO', 'Número de Parte': '4482-BBDL'}","{'MARCA': 'DELL', 'NÚMERO DE PARTE': '4482-BBDL', 'COLOR': 'BLACK', 'SOPORTE EN CS': '1 AÑO', 'SOPORTE EN PARTES': '1 AÑO', 'SOPORTE EN PROVEEDOR': '1 AÑO'}","['https://www.cecomsa.com/web/image/product.product/27741/image_1024/%5BBAS242%5D%20BASE%20DELL%20DUAL%20PARA%20MONITOR%20ARM%20MDA20%20%284482-BBDL%29?unique=530f36d', 'https://www.cecomsa.com/web/image/product.image/19/image_1024/BASE%20DELL%20DUAL%20PARA%20MONITOR%20ARM%20MDA20%20%284482-BBDL%29?unique=16e0864', 'https://www.cecomsa.com/web/image/product.image/20/image_1024/BASE%20DELL%20DUAL%20PARA%20MONITOR%20ARM%20MDA20%20%284482-BBDL%29?unique=16e0864', 'https://www.cecomsa.com/web/image/product.image/21/image_1024/BASE%20DELL%20DUAL%20PARA%20MONITOR%20ARM%20MDA20%20%284482-BBDL%29?unique=16e0864', 'https://www.cecomsa.com/web/image/product.image/22/image_1024/BASE%20DELL%20DUAL%20PARA%20MONITOR%20ARM%20MDA20%20%284482-BBDL%29?unique=16e0864']"
mou660-mouse-logitech-m185-wireless-blue-910-003636-24764,MOUSE LOGITECH M185 WIRELESS BLUE (910-003636),MOU660,1227.2,1227.2,,,https://www.cecomsa.com/shop/mou660-mouse-logitech-m185-wireless-blue-910-003636-24764?page=25,https://www.cecomsa.com/web/image/product.template/24764/image_256/%5BMOU660%5D%20MOUSE%20LOGITECH%20M185%20WIRELESS%20BLUE%20%28910-003636%29?unique=530f36d,"{'Marca': 'LOGITECH', 'Color': 'BLUE', 'Soporte en CS': '1 AÑO', 'Soporte en Partes': '1 AÑO', 'Soporte en Proveedor': '1 AÑO', 'Número de Parte': '910-003636'}","{'MARCA': 'LOGITECH', 'NÚMERO DE PARTE': '910-003636', 'MODELO': 'M185', 'COLOR': 'BLUE', 'SOPORTE EN CS': '1 AÑO', 'SOPORTE EN PARTES': '1 AÑO', 'SOPORTE EN PROVEEDOR': '1 AÑO', 'CONEXIÓN': 'WIRELESS', 'TIPOS': 'ÓTPICO'}",['https://www.cecomsa.com/web/image/product.product/28337/image_1024/%5BMOU660%5D%20MOUSE%20LOGITECH%20M185%20WIRELESS%20BLUE%20%28910-003636%29?unique=530f36d']
mou541-mouse-logitech-m185-wireless-red-910-003635-24763,MOUSE LOGITECH M185 WIRELESS RED (910-003635),MOU541,1227.2,1227.2,,,https://www.cecomsa.com/shop/mou541-mouse-logitech-m185-wireless-red-910-003635-24763?page=25,https://www.cecomsa.com/web/image/product.template/24763/image_256/%5BMOU541%5D%20MOUSE%20LOGITECH%20M185%20WIRELESS%20RED%20%28910-003635%29?unique=530f36d,"{'Marca': 'LOGITECH', 'Color': 'RED', 'Soporte en CS': '1 AÑO', 'Soporte en Partes': '1 AÑO', 'Soporte en Proveedor': '1 AÑO', 'Número de Parte': '910-003635'}","{'MARCA': 'LOGITECH', 'NÚMERO DE PARTE': '910-003635', 'MODELO': 'M185', 'COLOR': 'RED', 'SOPORTE EN CS': '1 AÑO', 'SOPORTE EN PARTES': '1 AÑO', 'SOPORTE EN PROVEEDOR': '1 AÑO', 'CONEXIÓN': 'WIRELESS', 'TIPOS': 'ÓTPICO'}",['https://www.cecomsa.com/web/image/product.product/28336/image_1024/%5BMOU541%5D%20MOUSE%20LOGITECH%20M185%20WIRELESS%20RED%20%28910-003635%29?unique=530f36d']
mou747-mouse-logitech-m170-wireless-red-910-004941-24761,MOUSE LOGITECH M170 WIRELESS RED (910-004941),MOU747,649.0,649.0,,,https://www.cecomsa.com/shop/mou747-mouse-logitech-m170-wireless-red-910-004941-24761?page=25,https://www.cecomsa.com/web/image/product.template/24761/image_256/%5BMOU747%5D%20MOUSE%20LOGITECH%20M170%20WIRELESS%20RED%20%28910-004941%29?unique=530f36d,"{'Marca': 'LOGITECH', 'Color': 'RED', 'Soporte en CS': '1 AÑO', 'Soporte en Partes': '1 AÑO', 'Soporte en Proveedor': '1 AÑO', 'Número de Parte': '910-004941'}","{'MARCA': 'LOGITECH', 'NÚMERO DE PARTE': '910-004941', 'MODELO': 'M170', 'COLOR': 'RED', 'MATERIAL': 'PLASTICO', 'SOPORTE EN CS': '1 AÑO', 'SOPORTE EN PARTES': '1 AÑO', 'SOPORTE EN PROVEEDOR': '1 AÑO', 'CONEXIÓN': 'WIRELESS', 'TIPOS': 'ÓTPICO'}",['https://www.cecomsa.com/web/image/product.product/28334/image_1024/%5BMOU747%5D%20MOUSE%20LOGITECH%20M170%20WIRELESS%20RED%20%28910-004941%29?unique=530f36d']
mou789-mouse-logitech-m170-wireless-blue-910-004800-24760,MOUSE LOGITECH M170 WIRELESS BLUE (910-004800),MOU789,649.0,649.0,,,https://www.cecomsa.com/shop/mou789-mouse-logitech-m170-wireless-blue-910-004800-24760?page=25,https://www.cecomsa.com/web/image/product.template/24760/image_256/%5BMOU789%5D%20MOUSE%20LOGITECH%20M170%20WIRELESS%20BLUE%20%28910-004800%29?unique=530f36d,"{'Marca': 'GE', 'Color': 'BLUE', 'Soporte en CS': '3 MESES', 'Soporte en Partes': '3 MESES', 'Soporte en Proveedor': '3 MESES', 'Número de Parte': '910-004800'}","{'MARCA': 'GE', 'NÚMERO DE PARTE': '910-004800', 'MODELO': 'M170', 'COLOR': 'BLUE', 'SOPORTE EN CS': '3 MESES', 'SOPORTE EN PARTES': '3 MESES', 'SOPORTE EN PROVEEDOR': '3 MESES', 'CONEXIÓN': 'WIRELESS', 'TIPOS': 'ÓTPICO'}",['https://www.cecomsa.com/web/image/product.product/28333/image_1024/%5BMOU789%5D%20MOUSE%20LOGITECH%20M170%20WIRELESS%20BLUE%20%28910-004800%29?unique=530f36d']
mou996-mouse-klipx-trackball-wireless-black-kmw-800-24758,MOUSE KLIPX TRACKBALL WIRELESS BLACK (KMW-800),MOU996,2100.4,2100.4,,,https://www.cecomsa.com/shop/mou996-mouse-klipx-trackball-wireless-black-kmw-800-24758?page=25,https://www.cecomsa.com/web/image/product.template/24758/image_256/%5BMOU996%5D%20MOUSE%20KLIPX%20TRACKBALL%20WIRELESS%20BLACK%20%28KMW-800%29?unique=530f36d,"{'Marca': 'KLIPX', 'Color': 'BLACK', 'Soporte en CS': '1 AÑO', 'Soporte en Partes': '1 AÑO', 'Soporte en Proveedor': '1 AÑO', 'Número de Parte': 'KMW-800'}","{'MARCA': 'KLIPX', 'NÚMERO DE PARTE': 'KMW-800', 'MODELO': 'TRACKBALL', 'COLOR': 'BLACK', 'SOPORTE EN CS': '1 AÑO', 'SOPORTE EN PARTES': '1 AÑO', 'SOPORTE EN PROVEEDOR': '1 AÑO', 'CONEXIÓN': 'INALÁMBRICO', 'TIPOS': 'INALÁMBRICO'}",['https://www.cecomsa.com/web/image/product.product/28331/image_1024/%5BMOU996%5D%20MOUSE%20KLIPX%20TRACKBALL%20WIRELESS%20BLACK%20%28KMW-800%29?unique=530f36d']
mou1031-mouse-klipx-furtive-optico-wireless-gray-kmb-001gr-24751,MOUSE KLIPX FURTIVE ÓPTICO WIRELESS GRAY (KMB-001GR),MOU1031,554.6,554.6,,,https://www.cecomsa.com/shop/mou1031-mouse-klipx-furtive-optico-wireless-gray-kmb-001gr-24751?page=25,https://www.cecomsa.com/web/image/product.template/24751/image_256/%5BMOU1031%5D%20MOUSE%20KLIPX%20FURTIVE%20%C3%93PTICO%20WIRELESS%20GRAY%20%28KMB-001GR%29?unique=530f36d,"{'Marca': 'KLIPX', 'Color': 'GRAY', 'Soporte en CS': '1 AÑO', 'Soporte en Partes': '1 AÑO', 'Soporte en Proveedor': '1 AÑO', 'Número de Parte': 'KMB-001GR'}","{'MARCA': 'KLIPX', 'NÚMERO DE PARTE': 'KMB-001GR', 'COLOR': 'GRAY', 'MATERIAL': 'PLASTICO', 'SOPORTE EN CS': '1 AÑO', 'SOPORTE EN PARTES': '1 AÑO', 'SOPORTE EN PROVEEDOR': '1 AÑO', 'CONEXIÓN': 'BLUETOOTH', 'TIPOS': 'ÓTPICO'}",['https://www.cecomsa.com/web/image/product.product/28324/image_1024/%5BMOU1031%5D%20MOUSE%20KLIPX%20FURTIVE%20%C3%93PTICO%20WIRELESS%20GRAY%20%28KMB-001GR%29?unique=530f36d']
mou995-mouse-klipx-ergonomico-wireless-black-kmw-500bk-24750,MOUSE KLIPX ERGONÓMICO WIRELESS BLACK (KMW-500BK),MOU995,731.6,731.6,,,https://www.cecomsa.com/shop/mou995-mouse-klipx-ergonomico-wireless-black-kmw-500bk-24750?page=25,https://www.cecomsa.com/web/image/product.template/24750/image_256/%5BMOU995%5D%20MOUSE%20KLIPX%20ERGON%C3%93MICO%20WIRELESS%20BLACK%20%28KMW-500BK%29?unique=530f36d,"{'Marca': 'KLIPX', 'Color': 'BLACK', 'Soporte en CS': '1 AÑO', 'Soporte en Partes': '1 AÑO', 'Soporte en Proveedor': '1 AÑO', 'Número de Parte': 'KMW-500BK'}","{'MARCA': 'KLIPX', 'NÚMERO DE PARTE': 'KMW-500BK', 'COLOR': 'BLACK', 'SOPORTE EN CS': '1 AÑO', 'SOPORTE EN PARTES': '1 AÑO', 'SOPORTE EN PROVEEDOR': '1 AÑO', 'CONEXIÓN': 'INALÁMBRICO', 'TIPOS': 'INALÁMBRICO'}",['https://www.cecomsa.com/web/image/product.product/28323/image_1024/%5BMOU995%5D%20MOUSE%20KLIPX%20ERGON%C3%93MICO%20WIRELESS%20BLACK%20%28KMW-500BK%29?unique=530f36d']
mou892-mouse-klipx-arrow-wireless-white-kmw-335wh-24749,MOUSE KLIPX ARROW WIRELESS WHITE (KMW-335WH),MOU892,436.6,436.6,,,https://www.cecomsa.com/shop/mou892-mouse-klipx-arrow-wireless-white-kmw-335wh-24749?page=25,https://www.cecomsa.com/web/image/product.template/24749/image_256/%5BMOU892%5D%20MOUSE%20KLIPX%20ARROW%20WIRELESS%20WHITE%20%28KMW-335WH%29?unique=530f36d,"{'Marca': 'KLIPX', 'Color': 'WHITE', 'Soporte en CS': '1 AÑO', 'Soporte en Partes': '1 AÑO', 'Soporte en Proveedor': '1 AÑO', 'Número de Parte': 'KMW-335WH'}","{'MARCA': 'KLIPX', 'NÚMERO DE PARTE': 'KMW-335WH', 'COLOR': 'WHITE', 'SOPORTE EN CS': '1 AÑO', 'SOPORTE EN PARTES': '1 AÑO', 'SOPORTE EN PROVEEDOR': '1 AÑO', 'CONEXIÓN': 'WIRELESS', 'TIPOS': 'INALÁMBRICO'}",['https://www.cecomsa.com/web/image/product.product/28322/image_1024/%5BMOU892%5D%20MOUSE%20KLIPX%20ARROW%20WIRELESS%20WHITE%20%28KMW-335WH%29?unique=530f36d']
